			-6.58000000e-005	1.20937467e-003
			-6.57500000e-005	1.14093717e-003
			-6.57000000e-005	1.16812467e-003
			-6.56500000e-005	1.20187467e-003
			-6.56000000e-005	1.13249967e-003
			-6.55500000e-005	1.13249967e-003
			-6.55000000e-005	1.12687467e-003
			-6.54500000e-005	1.17656217e-003
			-6.54000000e-005	1.16624967e-003
			-6.53500000e-005	1.19999967e-003
			-6.53000000e-005	1.18406217e-003
			-6.52500000e-005	1.11468717e-003
			-6.52000000e-005	1.14374967e-003
			-6.51500000e-005	1.17843717e-003
			-6.51000000e-005	1.12874967e-003
			-6.50500000e-005	1.15124967e-003
			-6.50000000e-005	1.18406217e-003
			-6.49500000e-005	1.16906217e-003
			-6.49000000e-005	1.15312467e-003
			-6.48500000e-005	1.20843717e-003
			-6.48000000e-005	1.14374967e-003
			-6.47500000e-005	1.16062467e-003
			-6.47000000e-005	1.15687467e-003
			-6.46500000e-005	1.15687467e-003
			-6.46000000e-005	1.19249967e-003
			-6.45500000e-005	1.18218717e-003
			-6.45000000e-005	1.12406217e-003
			-6.44500000e-005	1.11093717e-003
			-6.44000000e-005	1.14374967e-003
			-6.43500000e-005	1.14374967e-003
			-6.43000000e-005	1.11468717e-003
			-6.42500000e-005	1.15124967e-003
			-6.42000000e-005	1.13624967e-003
			-6.41500000e-005	1.11374967e-003
			-6.41000000e-005	1.15406217e-003
			-6.40500000e-005	1.11656217e-003
			-6.40000000e-005	1.15593717e-003
			-6.39500000e-005	1.18312467e-003
			-6.39000000e-005	1.15968717e-003
			-6.38500000e-005	1.18406217e-003
			-6.38000000e-005	1.15499967e-003
			-6.37500000e-005	1.15124967e-003
			-6.37000000e-005	1.17374967e-003
			-6.36500000e-005	1.08937467e-003
			-6.36000000e-005	1.13343717e-003
			-6.35500000e-005	1.16531217e-003
			-6.35000000e-005	1.14937467e-003
			-6.34500000e-005	1.14187467e-003
			-6.34000000e-005	1.13343717e-003
			-6.33500000e-005	1.13718717e-003
			-6.33000000e-005	1.15406217e-003
			-6.32500000e-005	1.15687467e-003
			-6.32000000e-005	1.16999967e-003
			-6.31500000e-005	1.12593717e-003
			-6.31000000e-005	1.12593717e-003
			-6.30500000e-005	1.12968717e-003
			-6.30000000e-005	1.19249967e-003
			-6.29500000e-005	1.18968717e-003
			-6.29000000e-005	1.12406217e-003
			-6.28500000e-005	1.14562467e-003
			-6.28000000e-005	1.10531217e-003
			-6.27500000e-005	1.15781217e-003
			-6.27000000e-005	1.11656217e-003
			-6.26500000e-005	1.14281217e-003
			-6.26000000e-005	1.20468717e-003
			-6.25500000e-005	1.15031217e-003
			-6.25000000e-005	1.14562467e-003
			-6.24500000e-005	1.15218717e-003
			-6.24000000e-005	1.15874967e-003
			-6.23500000e-005	1.19343717e-003
			-6.23000000e-005	1.15124967e-003
			-6.22500000e-005	1.14281217e-003
			-6.22000000e-005	1.15031217e-003
			-6.21500000e-005	1.17187467e-003
			-6.21000000e-005	1.14468717e-003
			-6.20500000e-005	1.14749967e-003
			-6.20000000e-005	1.17656217e-003
			-6.19500000e-005	1.13062467e-003
			-6.19000000e-005	1.15781217e-003
			-6.18500000e-005	1.18593717e-003
			-6.18000000e-005	1.18874967e-003
			-6.17500000e-005	1.15406217e-003
			-6.17000000e-005	1.19718717e-003
			-6.16500000e-005	1.15968717e-003
			-6.16000000e-005	1.18874967e-003
			-6.15500000e-005	1.15031217e-003
			-6.15000000e-005	1.10999967e-003
			-6.14500000e-005	1.14374967e-003
			-6.14000000e-005	1.15874967e-003
			-6.13500000e-005	1.14937467e-003
			-6.13000000e-005	1.15031217e-003
			-6.12500000e-005	1.16812467e-003
			-6.12000000e-005	1.17187467e-003
			-6.11500000e-005	1.10718717e-003
			-6.11000000e-005	1.12687467e-003
			-6.10500000e-005	1.16249967e-003
			-6.10000000e-005	1.13531217e-003
			-6.09500000e-005	1.17749967e-003
			-6.09000000e-005	1.14093717e-003
			-6.08500000e-005	1.13156217e-003
			-6.08000000e-005	1.23093717e-003
			-6.07500000e-005	1.17468717e-003
			-6.07000000e-005	1.15031217e-003
			-6.06500000e-005	1.18687467e-003
			-6.06000000e-005	1.15031217e-003
			-6.05500000e-005	1.18874967e-003
			-6.05000000e-005	1.16062467e-003
			-6.04500000e-005	1.16343717e-003
			-6.04000000e-005	1.11281217e-003
			-6.03500000e-005	1.15218717e-003
			-6.03000000e-005	1.09312467e-003
			-6.02500000e-005	1.09499967e-003
			-6.02000000e-005	1.16343717e-003
			-6.01500000e-005	1.14281217e-003
			-6.01000000e-005	1.11843717e-003
			-6.00500000e-005	1.16531217e-003
			-6.00000000e-005	1.11562467e-003
			-5.99500000e-005	1.15406217e-003
			-5.99000000e-005	1.17374967e-003
			-5.98500000e-005	1.14093717e-003
			-5.98000000e-005	1.16062467e-003
			-5.97500000e-005	1.20187467e-003
			-5.97000000e-005	1.13624967e-003
			-5.96500000e-005	1.09687467e-003
			-5.96000000e-005	1.12499967e-003
			-5.95500000e-005	1.17187467e-003
			-5.95000000e-005	1.16624967e-003
			-5.94500000e-005	1.14749967e-003
			-5.94000000e-005	1.12781217e-003
			-5.93500000e-005	1.12593717e-003
			-5.93000000e-005	1.14562467e-003
			-5.92500000e-005	1.19624967e-003
			-5.92000000e-005	1.15968717e-003
			-5.91500000e-005	1.18406217e-003
			-5.91000000e-005	1.19999967e-003
			-5.90500000e-005	1.09593717e-003
			-5.90000000e-005	1.15781217e-003
			-5.89500000e-005	1.17374967e-003
			-5.89000000e-005	1.16624967e-003
			-5.88500000e-005	1.09218717e-003
			-5.88000000e-005	1.16062467e-003
			-5.87500000e-005	1.17749967e-003
			-5.87000000e-005	1.12406217e-003
			-5.86500000e-005	1.12499967e-003
			-5.86000000e-005	1.16906217e-003
			-5.85500000e-005	1.18781217e-003
			-5.85000000e-005	1.13156217e-003
			-5.84500000e-005	1.19437467e-003
			-5.84000000e-005	1.15499967e-003
			-5.83500000e-005	1.15406217e-003
			-5.83000000e-005	1.13437467e-003
			-5.82500000e-005	1.11093717e-003
			-5.82000000e-005	1.15499967e-003
			-5.81500000e-005	1.22343717e-003
			-5.81000000e-005	1.12312467e-003
			-5.80500000e-005	1.07249967e-003
			-5.80000000e-005	1.12593717e-003
			-5.79500000e-005	1.11374967e-003
			-5.79000000e-005	1.06968717e-003
			-5.78500000e-005	1.20093717e-003
			-5.78000000e-005	1.14093717e-003
			-5.77500000e-005	1.18968717e-003
			-5.77000000e-005	1.16531217e-003
			-5.76500000e-005	1.16624967e-003
			-5.76000000e-005	1.20562467e-003
			-5.75500000e-005	1.15124967e-003
			-5.75000000e-005	1.10156217e-003
			-5.74500000e-005	1.16249967e-003
			-5.74000000e-005	1.18499967e-003
			-5.73500000e-005	1.13718717e-003
			-5.73000000e-005	1.16437467e-003
			-5.72500000e-005	1.17562467e-003
			-5.72000000e-005	1.09499967e-003
			-5.71500000e-005	1.18593717e-003
			-5.71000000e-005	1.16531217e-003
			-5.70500000e-005	1.16718717e-003
			-5.70000000e-005	1.17562467e-003
			-5.69500000e-005	1.13999967e-003
			-5.69000000e-005	1.16624967e-003
			-5.68500000e-005	1.15593717e-003
			-5.68000000e-005	1.15874967e-003
			-5.67500000e-005	1.13249967e-003
			-5.67000000e-005	1.12687467e-003
			-5.66500000e-005	1.17374967e-003
			-5.66000000e-005	1.18968717e-003
			-5.65500000e-005	1.16812467e-003
			-5.65000000e-005	1.16062467e-003
			-5.64500000e-005	1.16156217e-003
			-5.64000000e-005	1.15874967e-003
			-5.63500000e-005	1.12687467e-003
			-5.63000000e-005	1.15781217e-003
			-5.62500000e-005	1.16718717e-003
			-5.62000000e-005	1.15593717e-003
			-5.61500000e-005	1.08562467e-003
			-5.61000000e-005	1.11656217e-003
			-5.60500000e-005	1.15312467e-003
			-5.60000000e-005	1.14562467e-003
			-5.59500000e-005	1.19906217e-003
			-5.59000000e-005	1.12593717e-003
			-5.58500000e-005	1.20562467e-003
			-5.58000000e-005	1.13156217e-003
			-5.57500000e-005	1.21406217e-003
			-5.57000000e-005	1.14749967e-003
			-5.56500000e-005	1.16249967e-003
			-5.56000000e-005	1.18499967e-003
			-5.55500000e-005	1.15781217e-003
			-5.55000000e-005	1.14281217e-003
			-5.54500000e-005	1.11187467e-003
			-5.54000000e-005	1.14656217e-003
			-5.53500000e-005	1.13999967e-003
			-5.53000000e-005	1.15687467e-003
			-5.52500000e-005	1.14843717e-003
			-5.52000000e-005	1.15781217e-003
			-5.51500000e-005	1.13624967e-003
			-5.51000000e-005	1.16437467e-003
			-5.50500000e-005	1.14562467e-003
			-5.50000000e-005	1.18406217e-003
			-5.49500000e-005	1.17656217e-003
			-5.49000000e-005	1.17937467e-003
			-5.48500000e-005	1.15593717e-003
			-5.48000000e-005	1.15406217e-003
			-5.47500000e-005	1.14562467e-003
			-5.47000000e-005	1.11281217e-003
			-5.46500000e-005	1.20656217e-003
			-5.46000000e-005	1.11937467e-003
			-5.45500000e-005	1.17749967e-003
			-5.45000000e-005	1.13812467e-003
			-5.44500000e-005	1.12031217e-003
			-5.44000000e-005	1.13249967e-003
			-5.43500000e-005	1.17374967e-003
			-5.43000000e-005	1.11562467e-003
			-5.42500000e-005	1.12781217e-003
			-5.42000000e-005	1.17374967e-003
			-5.41500000e-005	1.16531217e-003
			-5.41000000e-005	1.14656217e-003
			-5.40500000e-005	1.11187467e-003
			-5.40000000e-005	1.19343717e-003
			-5.39500000e-005	1.12406217e-003
			-5.39000000e-005	1.16812467e-003
			-5.38500000e-005	1.13624967e-003
			-5.38000000e-005	1.18218717e-003
			-5.37500000e-005	1.21124967e-003
			-5.37000000e-005	1.17281217e-003
			-5.36500000e-005	1.12312467e-003
			-5.36000000e-005	1.17281217e-003
			-5.35500000e-005	1.16156217e-003
			-5.35000000e-005	1.05374967e-003
			-5.34500000e-005	1.16156217e-003
			-5.34000000e-005	1.12781217e-003
			-5.33500000e-005	1.15406217e-003
			-5.33000000e-005	1.16999967e-003
			-5.32500000e-005	1.14656217e-003
			-5.32000000e-005	1.13531217e-003
			-5.31500000e-005	1.13437467e-003
			-5.31000000e-005	1.10999967e-003
			-5.30500000e-005	1.17749967e-003
			-5.30000000e-005	1.13437467e-003
			-5.29500000e-005	1.16906217e-003
			-5.29000000e-005	1.12312467e-003
			-5.28500000e-005	1.18218717e-003
			-5.28000000e-005	1.16718717e-003
			-5.27500000e-005	1.15874967e-003
			-5.27000000e-005	1.15031217e-003
			-5.26500000e-005	1.12218717e-003
			-5.26000000e-005	1.15218717e-003
			-5.25500000e-005	1.19249967e-003
			-5.25000000e-005	1.12031217e-003
			-5.24500000e-005	1.17093717e-003
			-5.24000000e-005	1.19999967e-003
			-5.23500000e-005	1.09031217e-003
			-5.23000000e-005	1.13343717e-003
			-5.22500000e-005	1.18406217e-003
			-5.22000000e-005	1.14749967e-003
			-5.21500000e-005	1.10812467e-003
			-5.21000000e-005	1.16906217e-003
			-5.20500000e-005	1.12874967e-003
			-5.20000000e-005	1.15781217e-003
			-5.19500000e-005	1.14281217e-003
			-5.19000000e-005	1.12406217e-003
			-5.18500000e-005	1.15781217e-003
			-5.18000000e-005	1.21593717e-003
			-5.17500000e-005	1.18124967e-003
			-5.17000000e-005	1.19999967e-003
			-5.16500000e-005	1.12968717e-003
			-5.16000000e-005	1.15874967e-003
			-5.15500000e-005	1.13343717e-003
			-5.15000000e-005	1.14656217e-003
			-5.14500000e-005	1.14187467e-003
			-5.14000000e-005	1.14187467e-003
			-5.13500000e-005	1.19062467e-003
			-5.13000000e-005	1.15124967e-003
			-5.12500000e-005	1.14562467e-003
			-5.12000000e-005	1.14749967e-003
			-5.11500000e-005	1.17749967e-003
			-5.11000000e-005	1.15968717e-003
			-5.10500000e-005	1.16999967e-003
			-5.10000000e-005	1.15593717e-003
			-5.09500000e-005	1.17187467e-003
			-5.09000000e-005	1.16062467e-003
			-5.08500000e-005	1.17093717e-003
			-5.08000000e-005	1.14562467e-003
			-5.07500000e-005	1.08562467e-003
			-5.07000000e-005	1.11562467e-003
			-5.06500000e-005	1.11187467e-003
			-5.06000000e-005	1.11843717e-003
			-5.05500000e-005	1.14656217e-003
			-5.05000000e-005	1.18218717e-003
			-5.04500000e-005	1.17843717e-003
			-5.04000000e-005	1.17468717e-003
			-5.03500000e-005	1.19156217e-003
			-5.03000000e-005	1.16249967e-003
			-5.02500000e-005	1.15781217e-003
			-5.02000000e-005	1.17656217e-003
			-5.01500000e-005	1.11468717e-003
			-5.01000000e-005	1.10718717e-003
			-5.00500000e-005	1.17843717e-003
			-5.00000000e-005	1.13999967e-003
			-4.99500000e-005	1.16624967e-003
			-4.99000000e-005	1.16718717e-003
			-4.98500000e-005	1.12031217e-003
			-4.98000000e-005	1.19249967e-003
			-4.97500000e-005	1.14187467e-003
			-4.97000000e-005	1.16718717e-003
			-4.96500000e-005	1.21124967e-003
			-4.96000000e-005	1.18499967e-003
			-4.95500000e-005	1.14843717e-003
			-4.95000000e-005	1.21687467e-003
			-4.94500000e-005	1.20374967e-003
			-4.94000000e-005	1.18124967e-003
			-4.93500000e-005	1.20093717e-003
			-4.93000000e-005	1.16906217e-003
			-4.92500000e-005	1.16624967e-003
			-4.92000000e-005	1.10249967e-003
			-4.91500000e-005	1.15031217e-003
			-4.91000000e-005	1.09687467e-003
			-4.90500000e-005	1.13624967e-003
			-4.90000000e-005	1.12031217e-003
			-4.89500000e-005	1.18593717e-003
			-4.89000000e-005	1.16343717e-003
			-4.88500000e-005	1.14468717e-003
			-4.88000000e-005	1.15593717e-003
			-4.87500000e-005	1.18031217e-003
			-4.87000000e-005	1.16531217e-003
			-4.86500000e-005	1.18593717e-003
			-4.86000000e-005	1.16437467e-003
			-4.85500000e-005	1.16906217e-003
			-4.85000000e-005	1.17937467e-003
			-4.84500000e-005	1.10156217e-003
			-4.84000000e-005	1.19718717e-003
			-4.83500000e-005	1.14562467e-003
			-4.83000000e-005	1.13718717e-003
			-4.82500000e-005	1.15031217e-003
			-4.82000000e-005	1.12499967e-003
			-4.81500000e-005	1.18781217e-003
			-4.81000000e-005	1.15687467e-003
			-4.80500000e-005	1.18218717e-003
			-4.80000000e-005	1.13156217e-003
			-4.79500000e-005	1.11281217e-003
			-4.79000000e-005	1.11843717e-003
			-4.78500000e-005	1.18124967e-003
			-4.78000000e-005	1.18968717e-003
			-4.77500000e-005	1.19999967e-003
			-4.77000000e-005	1.12218717e-003
			-4.76500000e-005	1.14281217e-003
			-4.76000000e-005	1.12781217e-003
			-4.75500000e-005	1.16343717e-003
			-4.75000000e-005	1.13718717e-003
			-4.74500000e-005	1.18218717e-003
			-4.74000000e-005	1.18031217e-003
			-4.73500000e-005	1.16156217e-003
			-4.73000000e-005	1.09499967e-003
			-4.72500000e-005	1.15031217e-003
			-4.72000000e-005	1.14468717e-003
			-4.71500000e-005	1.15218717e-003
			-4.71000000e-005	1.16718717e-003
			-4.70500000e-005	1.15031217e-003
			-4.70000000e-005	1.19437467e-003
			-4.69500000e-005	1.17656217e-003
			-4.69000000e-005	1.09781217e-003
			-4.68500000e-005	1.15218717e-003
			-4.68000000e-005	1.10999967e-003
			-4.67500000e-005	1.15781217e-003
			-4.67000000e-005	1.17187467e-003
			-4.66500000e-005	1.17656217e-003
			-4.66000000e-005	1.14656217e-003
			-4.65500000e-005	1.13718717e-003
			-4.65000000e-005	1.22999967e-003
			-4.64500000e-005	1.17749967e-003
			-4.64000000e-005	1.13999967e-003
			-4.63500000e-005	1.13249967e-003
			-4.63000000e-005	1.20281217e-003
			-4.62500000e-005	1.17562467e-003
			-4.62000000e-005	1.17562467e-003
			-4.61500000e-005	1.10062467e-003
			-4.61000000e-005	1.10718717e-003
			-4.60500000e-005	1.17562467e-003
			-4.60000000e-005	1.18124967e-003
			-4.59500000e-005	1.12968717e-003
			-4.59000000e-005	1.11656217e-003
			-4.58500000e-005	1.13718717e-003
			-4.58000000e-005	1.15031217e-003
			-4.57500000e-005	1.16343717e-003
			-4.57000000e-005	1.15218717e-003
			-4.56500000e-005	1.14749967e-003
			-4.56000000e-005	1.16437467e-003
			-4.55500000e-005	1.14187467e-003
			-4.55000000e-005	1.19999967e-003
			-4.54500000e-005	1.10249967e-003
			-4.54000000e-005	1.19343717e-003
			-4.53500000e-005	1.15499967e-003
			-4.53000000e-005	1.13718717e-003
			-4.52500000e-005	1.16718717e-003
			-4.52000000e-005	1.17749967e-003
			-4.51500000e-005	1.14281217e-003
			-4.51000000e-005	1.13062467e-003
			-4.50500000e-005	1.14468717e-003
			-4.50000000e-005	1.15499967e-003
			-4.49500000e-005	1.13624967e-003
			-4.49000000e-005	1.20093717e-003
			-4.48500000e-005	1.14468717e-003
			-4.48000000e-005	1.13999967e-003
			-4.47500000e-005	1.18781217e-003
			-4.47000000e-005	1.17937467e-003
			-4.46500000e-005	1.15593717e-003
			-4.46000000e-005	1.17187467e-003
			-4.45500000e-005	1.16718717e-003
			-4.45000000e-005	1.15781217e-003
			-4.44500000e-005	1.13156217e-003
			-4.44000000e-005	1.18499967e-003
			-4.43500000e-005	1.19531217e-003
			-4.43000000e-005	1.09781217e-003
			-4.42500000e-005	1.19718717e-003
			-4.42000000e-005	1.18124967e-003
			-4.41500000e-005	1.19624967e-003
			-4.41000000e-005	1.18218717e-003
			-4.40500000e-005	1.13906217e-003
			-4.40000000e-005	1.14093717e-003
			-4.39500000e-005	1.16718717e-003
			-4.39000000e-005	1.09968717e-003
			-4.38500000e-005	1.21874967e-003
			-4.38000000e-005	1.14281217e-003
			-4.37500000e-005	1.13249967e-003
			-4.37000000e-005	1.22906217e-003
			-4.36500000e-005	1.13531217e-003
			-4.36000000e-005	1.16437467e-003
			-4.35500000e-005	1.10062467e-003
			-4.35000000e-005	1.19812467e-003
			-4.34500000e-005	1.17093717e-003
			-4.34000000e-005	1.15593717e-003
			-4.33500000e-005	1.15499967e-003
			-4.33000000e-005	1.15312467e-003
			-4.32500000e-005	1.17187467e-003
			-4.32000000e-005	1.13156217e-003
			-4.31500000e-005	1.17468717e-003
			-4.31000000e-005	1.14656217e-003
			-4.30500000e-005	1.16531217e-003
			-4.30000000e-005	1.15874967e-003
			-4.29500000e-005	1.09218717e-003
			-4.29000000e-005	1.14937467e-003
			-4.28500000e-005	1.11468717e-003
			-4.28000000e-005	1.15406217e-003
			-4.27500000e-005	1.12968717e-003
			-4.27000000e-005	1.14843717e-003
			-4.26500000e-005	1.16812467e-003
			-4.26000000e-005	1.14468717e-003
			-4.25500000e-005	1.20374967e-003
			-4.25000000e-005	1.14749967e-003
			-4.24500000e-005	1.12312467e-003
			-4.24000000e-005	1.14937467e-003
			-4.23500000e-005	1.14656217e-003
			-4.23000000e-005	1.15593717e-003
			-4.22500000e-005	1.18781217e-003
			-4.22000000e-005	1.15312467e-003
			-4.21500000e-005	1.17562467e-003
			-4.21000000e-005	1.20468717e-003
			-4.20500000e-005	1.16999967e-003
			-4.20000000e-005	1.13906217e-003
			-4.19500000e-005	1.18312467e-003
			-4.19000000e-005	1.09687467e-003
			-4.18500000e-005	1.11562467e-003
			-4.18000000e-005	1.12031217e-003
			-4.17500000e-005	1.14562467e-003
			-4.17000000e-005	1.16906217e-003
			-4.16500000e-005	1.12968717e-003
			-4.16000000e-005	1.18968717e-003
			-4.15500000e-005	1.19812467e-003
			-4.15000000e-005	1.17187467e-003
			-4.14500000e-005	1.13531217e-003
			-4.14000000e-005	1.17656217e-003
			-4.13500000e-005	1.14093717e-003
			-4.13000000e-005	1.11843717e-003
			-4.12500000e-005	1.11937467e-003
			-4.12000000e-005	1.14281217e-003
			-4.11500000e-005	1.12124967e-003
			-4.11000000e-005	1.15124967e-003
			-4.10500000e-005	1.18031217e-003
			-4.10000000e-005	1.14843717e-003
			-4.09500000e-005	1.18968717e-003
			-4.09000000e-005	1.12874967e-003
			-4.08500000e-005	1.16531217e-003
			-4.08000000e-005	1.11374967e-003
			-4.07500000e-005	1.08749967e-003
			-4.07000000e-005	1.12406217e-003
			-4.06500000e-005	1.15312467e-003
			-4.06000000e-005	1.18031217e-003
			-4.05500000e-005	1.15499967e-003
			-4.05000000e-005	1.13062467e-003
			-4.04500000e-005	1.15218717e-003
			-4.04000000e-005	1.17374967e-003
			-4.03500000e-005	1.16812467e-003
			-4.03000000e-005	1.05468717e-003
			-4.02500000e-005	1.18874967e-003
			-4.02000000e-005	1.15874967e-003
			-4.01500000e-005	1.16531217e-003
			-4.01000000e-005	1.11843717e-003
			-4.00500000e-005	1.20281217e-003
			-4.00000000e-005	1.12406217e-003
			-3.99500000e-005	1.13531217e-003
			-3.99000000e-005	1.12499967e-003
			-3.98500000e-005	1.14749967e-003
			-3.98000000e-005	1.15781217e-003
			-3.97500000e-005	1.18968717e-003
			-3.97000000e-005	1.18406217e-003
			-3.96500000e-005	1.16812467e-003
			-3.96000000e-005	1.09874967e-003
			-3.95500000e-005	1.11843717e-003
			-3.95000000e-005	1.14843717e-003
			-3.94500000e-005	1.16343717e-003
			-3.94000000e-005	1.12312467e-003
			-3.93500000e-005	1.14749967e-003
			-3.93000000e-005	1.10718717e-003
			-3.92500000e-005	1.17843717e-003
			-3.92000000e-005	1.18687467e-003
			-3.91500000e-005	1.16624967e-003
			-3.91000000e-005	1.14093717e-003
			-3.90500000e-005	1.18499967e-003
			-3.90000000e-005	1.14937467e-003
			-3.89500000e-005	1.15218717e-003
			-3.89000000e-005	1.14468717e-003
			-3.88500000e-005	1.18499967e-003
			-3.88000000e-005	1.13906217e-003
			-3.87500000e-005	1.20093717e-003
			-3.87000000e-005	1.17843717e-003
			-3.86500000e-005	1.15124967e-003
			-3.86000000e-005	1.18031217e-003
			-3.85500000e-005	1.16624967e-003
			-3.85000000e-005	1.12312467e-003
			-3.84500000e-005	1.17656217e-003
			-3.84000000e-005	1.15124967e-003
			-3.83500000e-005	1.15968717e-003
			-3.83000000e-005	1.17562467e-003
			-3.82500000e-005	1.17937467e-003
			-3.82000000e-005	1.13249967e-003
			-3.81500000e-005	1.21968717e-003
			-3.81000000e-005	1.16062467e-003
			-3.80500000e-005	1.15968717e-003
			-3.80000000e-005	1.16812467e-003
			-3.79500000e-005	1.16999967e-003
			-3.79000000e-005	1.11093717e-003
			-3.78500000e-005	1.14187467e-003
			-3.78000000e-005	1.13999967e-003
			-3.77500000e-005	1.09124967e-003
			-3.77000000e-005	1.15312467e-003
			-3.76500000e-005	1.15874967e-003
			-3.76000000e-005	1.17749967e-003
			-3.75500000e-005	1.15874967e-003
			-3.75000000e-005	1.12124967e-003
			-3.74500000e-005	1.21218717e-003
			-3.74000000e-005	1.20468717e-003
			-3.73500000e-005	1.13999967e-003
			-3.73000000e-005	1.19999967e-003
			-3.72500000e-005	1.15312467e-003
			-3.72000000e-005	1.14562467e-003
			-3.71500000e-005	1.19343717e-003
			-3.71000000e-005	1.13249967e-003
			-3.70500000e-005	1.16624967e-003
			-3.70000000e-005	1.13531217e-003
			-3.69500000e-005	1.17187467e-003
			-3.69000000e-005	1.13624967e-003
			-3.68500000e-005	1.13718717e-003
			-3.68000000e-005	1.21312467e-003
			-3.67500000e-005	1.15593717e-003
			-3.67000000e-005	1.18312467e-003
			-3.66500000e-005	1.15499967e-003
			-3.66000000e-005	1.14843717e-003
			-3.65500000e-005	1.19343717e-003
			-3.65000000e-005	1.10437467e-003
			-3.64500000e-005	1.20937467e-003
			-3.64000000e-005	1.14374967e-003
			-3.63500000e-005	1.15968717e-003
			-3.63000000e-005	1.17656217e-003
			-3.62500000e-005	1.15312467e-003
			-3.62000000e-005	1.12593717e-003
			-3.61500000e-005	1.10249967e-003
			-3.61000000e-005	1.14093717e-003
			-3.60500000e-005	1.15124967e-003
			-3.60000000e-005	1.18031217e-003
			-3.59500000e-005	1.12124967e-003
			-3.59000000e-005	1.12499967e-003
			-3.58500000e-005	1.11749967e-003
			-3.58000000e-005	1.18781217e-003
			-3.57500000e-005	1.18499967e-003
